,Date,Tweets
129,2022-09-29 12:16:33+00:00,"GMX users have a ""poker tell"" for selling, by unstaking first. 
#MEV bots are abusing it with a ""probabilistic"" sandwich attack. https://t.co/PbNUuP7Yfp"
130,2022-09-29 11:35:25+00:00,"First to gain, then to lose. Incredible story!

#ETH #MEV 

https://t.co/8oEpaMUmBi"
131,2022-09-29 09:38:16+00:00,U.S. Sanctions Are Met by at Least 23% Of Ethereum Blocks https://t.co/R6PwYOu2p6 #ETHblocks #Ethereum #MEV #TornadoCash #U.S.Sanctions
132,2022-09-29 09:17:01+00:00,"Toni Wahrsttter, an Ethereum researcher, has published a research showing that the maximum extractable value (MEV) operator Flashbots is censoring all transactions from Tornado Cash.

#ETHblocks #Ethereum #MEV #TornadoCash #U.S.Sanctions

https://t.co/9uoB0PQWSi"
133,2022-09-29 08:39:46+00:00,"#MEV used $4,007,049 ( $DAI )  #flashloan ⚡️ from Balancer #Balancer, then to make $1,626 from #arbitrage , using 6 tokens ( $USDC , $aDAI , $WETH , $USDT , $DAI , $aWETH ) @EigenPhi
https://t.co/vYMY0iqvko"
134,2022-09-29 08:38:45+00:00,"#MEV used $4,025,920 ( $USDT )  #flashloan ⚡️ from Balancer #Balancer, then to make $1,626 from #arbitrage , using 6 tokens ( $USDC , $aDAI , $WETH , $USDT , $DAI , $aWETH ) @EigenPhi
https://t.co/2b6raW409e"
135,2022-09-29 08:37:47+00:00,"#MEV 🤖 made $1,626 with a ROI of 14% from #arbitrage , using 6 tokens ( $USDC , $aDAI , $WETH , $USDT , $DAI , $aWETH ): 
https://t.co/xx2h0Ia1Ap"
136,2022-09-29 08:35:46+00:00,Anyone interested in a real solution to #MEV can join the #Verus community in exploring the amazing opportunities fully functioning on our testnet right now. Mainnet release soon. https://t.co/7snXd0RuCB
137,2022-09-29 07:42:27+00:00,"想象一下在一次套利中赚到 800 $ETH
...一小时后，黑客损失了 1100 $ETH
这是 0xbaDc0dE 的故事，这是一个 #MEV 机器人，他在几个小时内获得并失去了一切 
#rug 
https://t.co/bIVbk6kP0y"
138,2022-09-29 06:43:54+00:00,"https://t.co/ToiKy9GtgH
Cosmos 2.0, 为什么我觉得cosmos 是除eth生态最具潜力的公链项目？atom质押年化要增加多少？mev分配给用户？质押后有流动性？
#cosmos2.0,#cosmos,#atom,#mev"
139,2022-09-29 06:00:00+00:00,"[Market depth] 
$Token &gt; Buy : Sell
$GST &gt; 13,011.73 : 15,619.98
$MBOX &gt; 2,390.71 : 3,008.23

💰Try trading for free!💰 
Always better than #DEX, #MEV protection, #Slippage zero"
140,2022-09-29 05:51:09+00:00,"You can buy #BTC at $18,743.1 now. 📈

#MEV protection, #slippage zero
Always better than #DEX
💵Just trade on oscillo https://t.co/NDFWKxBCIZ"
141,2022-09-29 05:50:37+00:00,"You can buy #BNB at $269.55 now. 📈

#MEV protection, #slippage zero
Always better than #DEX
💵Just trade on oscillo https://t.co/NDFWKxBCIZ"
142,2022-09-29 05:44:55+00:00,"You can sell #ETH at $1,285.1 now. 📉

#MEV protection, #slippage zero
Always better than #DEX
💵Just trade on oscillo https://t.co/NDFWKxBCIZ"
143,2022-09-29 05:42:29+00:00,Is there any project on #solana that provides a #MEV marketplace similar to @Rook @Keeper_DAO ??
144,2022-09-29 05:14:15+00:00,"You can buy #GMT at $0.667 now. 📈

#MEV protection, #slippage zero
Always better than #DEX
💵Just trade on oscillo https://t.co/NDFWKxBCIZ"
145,2022-09-29 05:14:15+00:00,"You can buy #CAKE at $4.632 now. 📈

#MEV protection, #slippage zero
Always better than #DEX
💵Just trade on oscillo https://t.co/NDFWKxBCIZ"
146,2022-09-29 04:54:16+00:00,"#MEV 🤖 made $1,846 with a ROI of 25% from #arbitrage , using 4 tokens ( $USDC , $WETH , $USDT , $DAI ): 
https://t.co/3WnbwzwyCS"
147,2022-09-29 03:55:41+00:00,"My entry meme guys! Don't forget react and like, 
https://t.co/neyIpFbe8u

#EigenPhi #Arbitrages #DeFi #MEV #Meme #Eigentx #EverythingComplexTx
@EigenPhi @EigenPhi_Alert https://t.co/onrM1If71Z"
148,2022-09-29 03:35:41+00:00,"😝😝😝😝
@EigenPhi 
#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx #EverythingComplexTx https://t.co/U8cKv5stOd"
149,2022-09-29 03:31:45+00:00,"@EigenPhi 
#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx #EverythingComplexTx https://t.co/EWnd8y6iSs"
150,2022-09-29 03:31:11+00:00,"@EigenPhi 
#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx #EverythingComplexTx https://t.co/Xob7NXMxaP"
151,2022-09-29 02:49:21+00:00,MEV机器人（0xBAD…）被（0xB9F78...）攻击，导致146万美元的资产受到损失。虽然合约无法被看到并被证实，但交易流程显示，漏洞合约被（0xBAD…）批准转移了1101枚ETH。此前，该MEV机器人本身也刚...  #加密货币 #MEV https://t.co/7LJnNXNpyh
152,2022-09-29 02:37:42+00:00,"Data… Data everywhere!! 😂😂 

#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx @EigenPhi https://t.co/cbwIUNjnS4"
153,2022-09-29 00:46:48+00:00,"reminder @EigenPhi is not collab with @mevbots
 #EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx https://t.co/jiHCdGk1KP"
154,2022-09-29 00:25:50+00:00,Gran noche les pido sus #Oraciones por el ministerio de siervos el cual estoy  siendo enviado #MEV https://t.co/r2OglqPKKW
155,2022-09-29 00:12:56+00:00,"#ICYMI, here is the Ep4 of the series: After #TheMerge, How to Make a Sandwich #MEV With $4 for $1.16K, 290x Return. 
https://t.co/vjdTq1yz5u"
156,2022-09-29 00:12:55+00:00,"Searchers target web3's #ENS like Domain Name in the Web 1 Era. For example, this guy raked $11K by trading collectbtc.ens on #Ethereum. 
Check out our latest EP5 of the Everything Money-making #MEV video series. 
https://t.co/pp2TVQatBy"
157,2022-09-28 22:47:32+00:00,"CryptoSlate Wrapped Daily: Terraform Labs calls Do Kwon arrest warrant ‘unfair’ after denial of cashing out BTC; MEV bot loses $1M in an hour
#bitcoin #nfts #mev
https://t.co/xnDWk6JiWx"
158,2022-09-28 21:30:00+00:00,"🔸#MEV bot earns $1M but loses everything to a #hacker an hour later

𝗥𝗲𝗮𝗱 𝗠𝗼𝗿𝗲👉 https://t.co/DBlTmUalgg

#Blockchain #Bot #Hacks #DeFi #crypto #cyptocurrency https://t.co/4cYAgazlgy"
159,2022-09-28 21:02:31+00:00,"@zmanian @iqlusioninc @informalinc @strangelovelabs @centre_io @circlepay So to get this straight: #Cosmos is not (partially) backed by #Circle (Read: #Blackrock /Government) yet $Atom (backed by 'real' money) secures $USDC (maybe backed, largely by gov debt) while they suck out profit: What could possibly go wrong?!🤯 #KYC #Censorship #MEV"
160,2022-09-28 20:50:04+00:00,"@EigenPhi 🚨 : 🥪 #MEV caused trader losing $18,405 , using  ( $WETH , $USDT , $DAI , $WBTC , $USDC ). Source: @EigenPhi
https://t.co/ueX3tuj4TB"
161,2022-09-28 20:49:23+00:00,"@EigenPhi 🚨 : 🥪 #MEV caused trader losing $2,000 , using  ( $WETH , $UNI-V2 , $METAX ). Source: @EigenPhi
https://t.co/FyyxV88MjJ"
162,2022-09-28 20:48:35+00:00,"🚨 : 🥪 #MEV caused trader losing $7,681 , using  ( $WETH , $DAI , $USDC ). Source: @EigenPhi
https://t.co/JpYo9GQKYR"
163,2022-09-28 20:47:54+00:00,"🚨🚨🚨 Keep an eye on this #SandwichAttacker!😈😈😈
This #MEV contract made a profit of $9,699 with an ROI of 3,080.1% in 7 days, via 24 🥪$.
https://t.co/XNe6SZY2yA"
164,2022-09-28 20:47:07+00:00,"🚨🚨🚨 Keep an eye on this #SandwichAttacker!😈😈😈
This #MEV contract made a profit of $19,049 with an ROI of 632.8% in 7 days, via 2462 🥪$.
https://t.co/OZXK5TJba7"
165,2022-09-28 20:46:11+00:00,"🚨🚨🚨 Keep an eye on this #SandwichAttacker!😈😈😈
This #MEV contract made a profit of $66,732 with an ROI of 4,015.3% in 7 days, via 1349 🥪$.
https://t.co/wiV8lftpDc"
166,2022-09-28 20:01:55+00:00,"📜 #Vic. Segle XII.
🎨 Un aprenent de pintor, que treballa en un taller ubicat a l'actual #MEV, s'ha oblidat una eina a la catedral i va a buscar-la. 
🖼 El que no sap és què li espera quan entri a la catedral romànica de #Vic. 
#AvuiFaMilAnys #EspaiImmersiu #MEVdigital https://t.co/iKTBJ4Ot4Z"
167,2022-09-28 20:01:26+00:00,"lurking in the dark forest are terrifying monsters, ready to frontrun or sandwich your ass #MEV #flashbot #ENS 🥪🤖 https://t.co/rViDnK6UYe"
168,2022-09-28 20:01:02+00:00,"A multi-blockchain multi-currency ecosystem brought to you by the world-wide #Verus community.

Imminent mainnet upgrade solves #DeFi #MEV #Identity #CrossChain all via L1 blockchain functions.

Early birds: Join testnet now!

#LaunchPBaaS https://t.co/F10zLBd5Oj"
169,2022-09-28 19:54:16+00:00,"#MEV 🤖 made $3,064 with a ROI of 66% from #arbitrage , using 3 tokens ( $USDC , $WETH , $DAI ): 
https://t.co/DLZ55wLWZS"
170,2022-09-28 19:48:29+00:00,"@KingCardano @ChrisBlec you should, #Verus solves #MEV by block-wise parallel (not sequential) Tx processing

+the PBaaS mainnet upgrade has a non-custodial ETH/ERC20 bridge, so ppl can simply move over in order to hold and trade their assets on user-centric, fair and secure infrastructure

#LaunchPBaaS"
171,2022-09-28 19:47:45+00:00,"#MEV 🤖 made $1,900 with a ROI of 1,892% from #arbitrage , using 3 tokens ( $$METAX , $WETH , $UNI-V2 ): 
https://t.co/h7E7X6T0TR"
172,2022-09-28 19:10:21+00:00,protect your contracts #searchers #MEV https://t.co/uVCxYcyL0g
173,2022-09-28 18:50:32+00:00,"#MEV 🤖 Our user made a profit of $9,904 with an ROI of 2,964.6% in 7 days, via 26 sandwich trades.
https://t.co/1Q4z6vfqLM"
174,2022-09-28 18:34:08+00:00,"The #web3 ecosystem update🧵
NFA, DYOR🤞

A very profitable #MEV bot, internally named as 0xbad, was hacked 🤖

https://t.co/e8WpdPOfb9

@peckshield #0xbad 

(1/n)"
175,2022-09-28 18:29:20+00:00,"Read a ton of hatred towards #MEV bots following 0xbaDc0de getting rekt yesterday. Why you hate MEV bots so much? Only a portion of MEV is toxic, the rest keeps blockchain and defi sane"
176,2022-09-28 18:15:18+00:00,"A Maximal Extractable Value (#MEV) bot 0xbaDc0dE lost over $1 million after a #hacker exploited a flaw in its code

via @hardeyjumoh #crypto

https://t.co/Ihv16A6lIf"
177,2022-09-28 18:00:00+00:00,"[Market depth] 
$Token &gt; Buy : Sell
$GST &gt; 13,011.73 : 15,619.98
$MBOX &gt; 2,390.71 : 3,008.23

💰Try trading for free!💰 
Always better than #DEX, #MEV protection, #Slippage zero"
178,2022-09-28 17:14:15+00:00,"You can buy #CAKE at $4.632 now. 📈

#MEV protection, #slippage zero
Always better than #DEX
💵Just trade on oscillo https://t.co/NDFWKxBCIZ"
179,2022-09-28 16:34:25+00:00,"#MEV 🤖 Our user made a profit of $9,904 with an ROI of 2,964.6% in 7 days, via 26 sandwich trades.

https://t.co/6nJZajxy4k"
180,2022-09-28 16:32:49+00:00,"🚨🚨🚨 Keep an eye on this #SandwichAttacker!😈😈😈
This #MEV contract made a profit of $9,904 with an ROI of 2,964.6% in 7 days, via 26 🥪$.
https://t.co/XNe6SZY2yA"
181,2022-09-28 16:31:58+00:00,"🚨🚨🚨 Keep an eye on this #SandwichAttacker!😈😈😈
This #MEV contract made a profit of $19,208 with an ROI of 643.5% in 7 days, via 2423 🥪$.
https://t.co/OZXK5U1kof"
182,2022-09-28 16:31:11+00:00,"🚨🚨🚨 Keep an eye on this #SandwichAttacker!😈😈😈
This #MEV contract made a profit of $64,435 with an ROI of 3,975.6% in 7 days, via 1337 🥪$.
https://t.co/wiV8lftpDc"
183,2022-09-28 16:28:02+00:00,"You can buy #GMT at $0.667 now. 📈

#MEV protection, #slippage zero
Always better than #DEX
💵Just trade on oscillo https://t.co/NDFWKxBCIZ"
184,2022-09-28 16:12:17+00:00,"For more on the overall #MEV market on #Ethereum
https://t.co/7txlOxYksl
More report on yesterday's 🥪: https://t.co/ngj7MH6vHx
Interested in #BNBChain's MEV and arbitrages? Go to: https://t.co/e4zVEGEfQJ https://t.co/yDZWvHAqX2"
185,2022-09-28 16:12:16+00:00,"Take this 🥪 for example https://t.co/fmuCAJelYE
 #MEV caused trader losing $46.87 using ( $WETH , $LUNA ).  https://t.co/q6KJroglLA https://t.co/lqQOCtl7nI"
186,2022-09-28 16:12:15+00:00,"The red is not limited to the notice issued by @INTERPOL_HQ  for Do Kwon, his $LUNC arbitrage as well. During the last 7 days, many 🥪 have been targetting $LUNC with millions of #MEV volume.https://t.co/kCXSVl6sys https://t.co/ev2dUy6yJ6"
187,2022-09-28 16:00:30+00:00,"🥪Sandwich #MEV's profitability is not as good as before #TheMerge. But some chefs still can make good money, like this one, who raked a profit of $1.16K with just $4. Find out the detail in Ep4 of the Everything Money-making MEV series. https://t.co/g2okPcjc2Z"
188,2022-09-28 16:00:28+00:00,"🥪Sandwich #MEV's profitability is not as good as before #TheMerge. But some chefs still can make good money, like this one, who raked a profit of $1.16K with just $4. Find out the detail in Ep4 of the Everything Money-making MEV series."
189,2022-09-28 15:02:30+00:00,"🗨 Torna al #MEV 'Cultura i Alzheimer'
🗨 Un projecte per donar l'oportunitat de gaudir de la cultura de #Vic a les persones que pateixen una demència o una malaltia degenerativa i també als seus cuidadors i cuidadores.
🧵 Fil (1/2) https://t.co/arpZEmhNOe"
190,2022-09-28 14:56:47+00:00,"#MEV used $5,776,359 ( $USDC )  #flashloan ⚡️ from Balancer #Balancer, then to make $718 from #arbitrage , using 10 tokens ( $aUSDT , $USDC , $aDAI , $variableDebtUSDT , $WETH , $WBTC , $USDT , $DAI , $aWETH , $aUSDC ) @EigenPhi
https://t.co/CETBMlTDZy"
191,2022-09-28 14:43:06+00:00,"A very profitable #MEV bot managed to earn 800 $ETH, or about $1M, in a day through automatic arbitrage trades. This would have been a great success if, an hour later, it hadn't lost it all by being tricked into authorizing a malicious transaction 🙈
https://t.co/jbVO7IhjRd"
192,2022-09-28 14:28:54+00:00,"Arbitrage bot earns $1M but loses everything to a hacker an hour later

#hour #later #bot #hacker #million #dex #earns #wallets #eth #exploited #loses #mev #arbitrage #peckshield #1m

https://t.co/1ZqqyxLA9U https://t.co/e6vdinKzcl"
193,2022-09-28 14:22:00+00:00,"#MEV bot earns $1M but loses everything to a hacker an hour later
#Crypto #DeFi
https://t.co/6bzuMtwx2Q"
194,2022-09-28 14:20:07+00:00,"What is #MEV and how did this bot get exploited for nearly $1.5M?

In our new Analysis Report we dive into how MEV bot 0xBAD was exploited with a step by step attack flow 👇

https://t.co/7NreA9b1EU"
195,2022-09-28 14:01:31+00:00,"1/3 Back again with some funny insane meme entries from our EigenTx Meme contest bounty.. @indoclouds30 featured ""The Millers"" in this depiction of surprise amongst their dysfunctional family when all was pointing to their knowledge of EigenPhi! 😁🔥
So dope! 😎 #MEV #Meme https://t.co/1iuECLnoCf"
196,2022-09-28 13:20:18+00:00,"sad story sob 
#EigenPhi @EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx https://t.co/pHnBoAZEtx"
197,2022-09-28 13:06:04+00:00,"@EigenPhi 🚨 : 🥪 #MEV caused trader losing $962 , using  ( $WETH , $BabyTsuka ). Source: @EigenPhi
https://t.co/g1XbX8gjCt"
198,2022-09-28 13:05:23+00:00,"@EigenPhi 🚨 : 🥪 #MEV caused trader losing $1,112 , using  ( $WETH , $USDC , $HEX , $MRI ). Source: @EigenPhi
https://t.co/WaHQT2hoQt"
199,2022-09-28 13:04:37+00:00,"🚨 : 🥪 #MEV caused trader losing $18,405 , using  ( $WETH , $USDT , $DAI , $WBTC , $USDC ). Source: @EigenPhi
https://t.co/ueX3tuBe7J"
200,2022-09-28 13:03:39+00:00,"🚨🚨🚨 Keep an eye on this #SandwichAttacker!😈😈😈
This #MEV contract made a profit of $8,308 with an ROI of 2,817.5% in 7 days, via 23 🥪$.
https://t.co/XNe6SZY2yA"
201,2022-09-28 13:02:38+00:00,"🚨🚨🚨 Keep an eye on this #SandwichAttacker!😈😈😈
This #MEV contract made a profit of $17,375 with an ROI of 687.6% in 7 days, via 2389 🥪$.
https://t.co/OZXK5U1kof"
202,2022-09-28 13:01:46+00:00,"🚨🚨🚨 Keep an eye on this #SandwichAttacker!😈😈😈
This #MEV contract made a profit of $63,555 with an ROI of 3,921.8% in 7 days, via 1337 🥪$.
https://t.co/wiV8lfcmBc"
203,2022-09-28 12:52:07+00:00,"When you see this you still early @EigenPhi 
#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx https://t.co/ow3iwERKsC"
204,2022-09-28 12:42:28+00:00,#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx @EigenPhi https://t.co/Jih3IPjItQ
205,2022-09-28 12:19:04+00:00,"Our team reminds me of the #MEV BOT address which got hacked after finishing the MEV Arb. The address starts with 0xbadc0de… See, another vanity address. You can also get one! （Get address, No hacks of course） https://t.co/72IvqBLmuv"
206,2022-09-28 12:13:33+00:00,"Watch to earn&amp;ModelTV永久會員將於9/1正式公測，MEV將持續兌現賦能，加入DC知道更多詳細說明
https://t.co/UYbhLqiuym
Watch to earn &amp; ModelTV permanent members will be officially tested on 9/1
#NFTs #MEV https://t.co/olNBQdREol"
207,2022-09-28 12:13:23+00:00,"Watch to earn&amp;ModelTV永久會員將於9/1正式公測，MEV將持續兌現賦能，加入DC知道更多詳細說明
https://t.co/ErHUL0sHuH
Watch to earn &amp; ModelTV permanent members will be officially tested on 9/1
#NFTs #MEV https://t.co/EaE3fZKrz9"
208,2022-09-28 12:13:09+00:00,"Watch to earn&amp;ModelTV永久會員將於9/1正式公測，MEV將持續兌現賦能，加入DC知道更多詳細說明
https://t.co/s6OuGDdZNQ
Watch to earn &amp; ModelTV permanent members will be officially tested on 9/1
#NFTs #MEV https://t.co/8Rkl72Pwmn"
209,2022-09-28 11:21:34+00:00,"if you one of followers @EigenPhi you will know the new update 
 #EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx https://t.co/FTYk78LjIv"
210,2022-09-28 10:38:27+00:00,"My entry meme
@EigenPhi
#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx https://t.co/5739y8dBsb"
211,2022-09-28 10:38:18+00:00,"My entry meme
@EigenPhi
#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx https://t.co/tcBOw0CwzF"
212,2022-09-28 10:38:10+00:00,"My entry meme
@EigenPhi
#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx https://t.co/M87tCW3TO7"
213,2022-09-28 10:38:01+00:00,"My entry meme
@EigenPhi
#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx https://t.co/gefN45dM3D"
214,2022-09-28 10:37:47+00:00,"#MEV used $4,033,910 ( $DAI )  #flashloan ⚡️ from Balancer #Balancer, then to make $345 from #arbitrage , using 4 tokens ( $USDC , $WETH , $USDT , $DAI ) @EigenPhi
https://t.co/q1YaA82YIZ"
215,2022-09-28 10:28:46+00:00,"What? they said DeFi? Data?

#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx @EigenPhi https://t.co/WSr8ZXfjG7"
216,2022-09-28 10:25:24+00:00,"@EigenPhi 
My entry meme sir 😍
@EigenPhi
#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx https://t.co/ADotsu3RY9"
217,2022-09-28 10:22:46+00:00,"@EigenPhi 
My entry meme sir 😍
@EigenPhi
#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx https://t.co/HbbbYqAjTf"
218,2022-09-28 10:21:51+00:00,"@EigenPhi 
My entry meme sir 😍
@EigenPhi
#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx https://t.co/10X2jjciUB"
219,2022-09-28 10:21:42+00:00,"@EigenPhi 

My entry meme sir 😍
@EigenPhi
#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx https://t.co/n7djoBGVuV"
220,2022-09-28 10:21:26+00:00,"@EigenPhi 
My entry meme sir 😍
@EigenPhi
#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx https://t.co/rQPIMhbhCZ"
221,2022-09-28 10:17:17+00:00,"MEV bot earns $1M but loses everything to a hacker an hour later
#bitcoin #nfts #mev
https://t.co/ljcth1YiHl"
222,2022-09-28 08:32:17+00:00,…😒  #EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx @EigenPhi https://t.co/unE969Nmd8
223,2022-09-28 08:29:22+00:00,"my first meme @EigenPhi
#EigenPhi #Arbitrages #DeFi #MEV #Meme #EigenTx  #EverythingComplexTx https://t.co/0mTsBzq05Y"
224,2022-09-28 08:27:57+00:00,"What is MEV? Does MEV exist on Cosmos? Is MEV necessarily bad? What can/needs to be done about it?
⚛️
Find some answers by watching the #cosmoverse2022 #MEV panel moderated by @sunnya97 with @meka_t3k and @SkipProtocol:
⚛️
https://t.co/bDUnuOPzd9
⚛️
#Cosmos #CosmosEcosystem #DeFi"
225,2022-09-28 07:37:40+00:00,今天看到一个关于 #MEV 攻击事件中，“螳螂捕蝉，黄雀在后” 的精彩的瓜。MEV BOT用Backrun完成套利后，反被另一个黑客攻击（BOT先薅了一笔钱，然后被黑客连本带利弄走了）；事后，两方互亮底牌进行了一次精彩的对话：
